Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Хранит JSON последних известных версий различных установленных приложений. Он используется для отображения заметок о выпуске.,
Stores the datetime when the last reset password key was generated.,"Сохраняет дату, когда был сгенерирован последний ключ сброса пароля.",
Straight rows of keys are easy to guess,Простые ключевые слова проще подобрать,
Strip EXIF tags from uploaded images,Удалите EXIF-теги из загружаемых изображений,
Strong,Сильный,
Style,Стиль,
Style Settings,Настройки стиля,
"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Стиль представляет цвет кнопки: Успех - зеленый, Опасность - красный, Инверсия - черный, Основной - темно-синий, Информация - светло-синий, Предупреждение - оранжевый",
Stylesheet,Таблица стилей,
"Sub-currency. For e.g. ""Cent""","Мелкие денежные единицы, например ""копейка""",
Sub-domain provided by erpnext.com,"Субдомен, предоставленный системой",
Subdomain,Поддомен,
Subject,Тема,
Subject Field,Поле темы,
"Subject Field type should be Data, Text, Long Text, Small Text, Text Editor","Тип поля темы должен быть Данные, Текст, Длинный текст, Короткий текст или Текстовый редактор",
Submission Queue,Очередь проведения,
Submit,Провести,
Submit After Import,Провести после импорта,
Submit Button Label,Название кнопки подтверждения,
Submit an Issue,Отправить запрос,
Submit on Creation,Провести при создании,
Submit this document to complete this step.,"Проведите этот документ, чтобы завершить шаг.",
Submit this document to confirm,"Проведите этот документ, чтобы подтвердить",
Submitted,Отправлено,
Submitted Document cannot be converted back to draft. Transition row {0},Проведенный документ не может быть преобразован обратно в черновик. Переходный ряд {0},
Submitted document cannot be converted back to draft while transitioning from <b>{0} State</b> to <b>{1} State</b>,Проведенный документ не может быть преобразован обратно в черновик при переходе из <b>состояния{0} </b> в <b>состояние{1} </b>,
Submitting {0},Проведение {0},
Subsidiary,Второстепенный,
Subtitle,Подзаголовок,
Success,Успешно,
Success Action,Успешное действие,
Success Message,Сообщение об успехе,
Success Title,Заголовок успеха,
Success URI,URI успеха,
Success URL,URL при успехе,
Success! You are good to go 👍,Успех! Вы можете приступать 👍,
Successful Job Count,Счетчик успешных задач,
Successful Transactions,Успешные транзакции,
Successful: {0} to {1},Успешно: из {0} в {1},
Successfully Done,Успешно выполнено,
Successfully Updated,Успешно обновлено,
Successfully imported {0},Успешно импортировано {0},
Successfully reset onboarding status for all users.,Успешно сброшен статус обучения для всех пользователей.,
Successfully updated translations,Переводы успешно обновлены,
Successfully updated {0},Успешно обновлено {0},
Successfully {0} 1 record.,Успешно {0} 1 запись.,
"Successfully {0} {1} record out of {2}. Click on Export Errored Rows, fix the errors and import again.","Успешно {0} {1} запись из {2}. Нажмите на ""Экспорт строк с ошибками"", исправьте ошибки и импортируйте снова.",
"Successfully {0} {1} records out of {2}. Click on Export Errored Rows, fix the errors and import again.","Successfully {0} {1} record out of {2}. Click on Export Errored Rows, fix the errors and import again.",
Successfully {0} {1} records.,Успешно {0} {1} записей.,
Suggest Optimizations,Предложения по оптимизации,
Suggested Indexes,Предлагаемые индексы,
Suggested Username: {0},Предлагаемое имя пользователя: {0},
Sum,Сумма,
Sum of {0},Сумма {0},
Summary,Резюме,
Sunday,Воскресенье,
Suspend Sending,Приостановить отправку,
Switch Camera,Переключить камеру,
Switch Theme,Переключение темы,
Switch To Desk,Переключить на рабочий стол,
Switching Camera,Переключение камеры,
Symbol,Символ,
Sync,Синхронизация,
Sync Calendar,Синхронизация календаря,
Sync Contacts,Синхронизация контактов,
Sync on Migrate,Синхронизация при переносе,
"Sync token was invalid and has been reset, Retry syncing.","Токен синхронизации был недействительным и был сброшен, повторите синхронизацию.",
Sync with Google Calendar,Синхронизация с Google Календарь,
Sync with Google Contacts,Синхронизация с Google Контакты,
Sync {0} Fields,Поля синхронизации {0},
Synced Fields,Синхронизированные поля,
Syncing,Синхронизация,
Syncing {0} of {1},Синхронизация {0} из {1},
Syntax Error,Синтаксическая ошибка,
System,Системный,
System Console,Системная консоль,
System Generated Fields can not be renamed,Сгенерированные системой поля не могут быть переименованы,
System Health Report,Отчет о состоянии системы,
System Health Report Errors,Ошибки отчета о состоянии системы,
System Health Report Failing Jobs,Отчет о состоянии системы - Сбойные задания,
System Health Report Queue,Очередь отчетов о состоянии системы,
System Health Report Tables,Таблицы отчета о состоянии системы,
System Health Report Workers,Отчет о здоровье системы - Воркеры,
System Manager,Системный менеджер,
System Manager privileges required.,Требуются привилегии системного менеджера.,
System Notification,Системное уведомление,
System Notifications,Системные уведомления,
System Page,Системная страница,
System Settings,Настройки системы,
System managers are allowed by default,Системным менеджерам по умолчанию разрешено,
Tab Break,Разрыв вкладки,
Tab Label,Название вкладки,
Table,Таблица,
Table Break,Разрыв таблицы,
Table Field,Поле таблицы,
Table Fieldname,Имя поля таблицы,
Table Fieldname Missing,Имя поля таблицы отсутствует,
Table HTML,Таблица HTML,
Table MultiSelect,Множественный выбор в таблице,
Table Trimmed,Таблица обрезана,
Table updated,Таблица обновлена,
Table {0} cannot be empty,Таблица {0} не может быть пустой,
Tabloid,Таблоид,
Tag,Тег,
Tag Link,Ссылка тега,
Tags,Теги,
Take Backup,Сделайте резервное копирование,
Take Backup Now,Сделайте резервную копию сейчас,
Take Photo,Сделать фото,
Target,Новое окно,
Task,Задача,
Team Members,Участники команды,
Team Members Heading,"Заголовок ""Участники команды""",
Team Members Subtitle,"Подзаголовок ""Участники команды""",
Telemetry,Телеметрия,
Template,Шаблон,
Template Error,Ошибка шаблона,
Template File,Файл шаблона,
Template Options,Параметры шаблона,
Template Warnings,Предупреждения для шаблонов,
Templates,Шаблоны,
Temporarily Disabled,Временно отключен,
Test Job ID,Идентификатор тестового задания,
Test email sent to {0},Тестовое письмо отправлено на {0},
Test_Folder,Test_Folder,
Text,Текст,
Text Align,Выравнивание текста,
Text Color,Цвет текста,
Text Content,Текстовое содержимое,
Text Editor,Текстовый редактор,
Thank you,Спасибо,
"Thank you for reaching out to us. We will get back to you at the earliest.


Your query:

{0}","Спасибо, что обратились к нам. Мы свяжемся с Вами в самое ближайшее время.


Ваш запрос:

{0}",
Thank you for spending your valuable time to fill this form,"Спасибо, что потратили свое драгоценное время на заполнение этой формы",
Thank you for your email,Спасибо за Ваше письмо,
Thank you for your feedback!,Спасибо за ваш отзыв!,
Thank you for your interest in subscribing to our updates,Благодарим Вас за интерес к подписке на наши обновления,
Thank you for your message,Спасибо за ваше сообщение,
Thanks,Спасибо,
The Auto Repeat for this document has been disabled.,Автоповтор для этого документа был отключен.,
The CSV format is case sensitive,Формат CSV чувствителен к регистру,
"The Client ID obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","Идентификатор клиента, полученный в Google Cloud Console в разделе <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>",
The Condition '{0}' is invalid,Условие '{0}' недействительно,
The File URL you've entered is incorrect,Введенный Вами URL-адрес файла неверен,
The Push Relay Server URL key (`push_relay_server_url`) is missing in your site config,Ключ URL сервера ретрансляции пуш-уведомлений (`push_relay_server_url`) отсутствует в конфигурации Вашего сайта,
The User record for this request has been auto-deleted due to inactivity by system admins.,Запись о пользователе для этого запроса была автоматически удалена из-за неактивности системных администраторов.,
"The application has been updated to a new version, please refresh this page","Приложение было обновлено до новой версии, пожалуйста, обновите страницу",
The application name will be used in the Login page.,Имя приложения будет использоваться на странице входа в систему.,
The attachments could not be correctly linked to the new document,Вложения не могут быть правильно связаны с новым документом,
"The browser API key obtained from the Google Cloud Console under <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>","Ключ API браузера, полученный в Google Cloud Console в разделе <a href=""https://console.cloud.google.com/apis/credentials"">
""APIs &amp; Services"" &gt; ""Credentials""
</a>",
The changes have been reverted.,Изменения были отменены.,
The column {0} has {1} different date formats. Automatically setting {2} as the default format as it is the most common. Please change other values in this column to this format.,"В столбце {0} есть {1} различных форматов даты. Автоматически устанавливается {2} в качестве формата по умолчанию, поскольку он является наиболее распространенным. Пожалуйста, измените другие значения в этом столбце на этот формат.",
The comment cannot be empty,Комментарий не может быть пустым,
The contents of this email are strictly confidential. Please do not forward this email to anyone.,"Содержание этого письма строго конфиденциально. Пожалуйста, не пересылайте это письмо никому.",
The count shown is an estimated count. Click here to see the accurate count.,"Показанное количество - приблизительное. Нажмите здесь, чтобы увидеть точное количество.",
The document could not be correctly assigned,Документ не может быть правильно назначен,
The document has been assigned to {0},Документ был назначен {0},
"The document type selected is a child table, so the parent document type is required.","Выбранный тип документа - это дочерняя таблица, поэтому требуется указать родительский тип документа.",
The field {0} is mandatory,Поле {0} является обязательным,
The fieldname you've specified in Attached To Field is invalid,"Имя поля, которое Вы указали в поле ""Прикреплено к полю"", недействительно",
The following Assignment Days have been repeated: {0},Следующие дни назначения были повторены: {0},
The following Header Script will add the current date to an element in 'Header HTML' with class 'header-content',Следующий сценарий заголовка добавит текущую дату в элемент 'Header HTML' с классом 'header-content',
The following values are invalid: {0}. Values must be one of {1},Следующие значения недопустимы: {0}. Значения должны быть одним из {1},
The following values do not exist for {0}: {1},Следующие значения не существуют для {0}: {1},
The limit has not set for the user type {0} in the site config file.,В файле конфигурации сайта не установлен лимит для типа пользователя {0}.,
The link will expire in {0} minutes,Срок действия ссылки истечет через {0} минут,
The link you trying to login is invalid or expired.,"Ссылка, по которой Вы пытаетесь войти в систему, недействительна или истекла.",
"The meta description is an HTML attribute that provides a brief summary of a web page. Search engines such as Google often display the meta description in search results, which can influence click-through rates.","Мета-описание - это атрибут HTML, который дает краткую информацию о веб-странице. Поисковые системы, такие как Google, часто отображают мета-описание в результатах поиска, что может повлиять на количество переходов по ссылкам.",
"The meta image is unique image representing the content of the page. Images for this Card should be at least 280px in width, and at least 150px in height.","Мета-изображение - это уникальное изображение, представляющее содержимое страницы. Изображения для этого блока должны быть не менее 280px в ширину и не менее 150px в высоту.",
The name that will appear in Google Calendar,"Имя, которое будет отображаться в Google Календаре",
The next tour will start from where the user left off.,"Следующий обзор начнется с того места, на котором пользователь остановился.",
The number of seconds until the request expires,Количество секунд до истечения срока действия запроса,
The page you are looking for has gone missing.,"Страница, которую Вы ищете, отсутствует.",
The password of your account has expired.,Срок действия пароля Вашей учетной записи истек.,
The process for deletion of {0} data associated with {1} has been initiated.,"Запущен процесс удаления данных {0}, связанных с {1}.",
"The project number obtained from Google Cloud Console under <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Settings""
</a>","Номер проекта, полученный из Google Cloud Console в разделе <a href=""https://console.cloud.google.com/iam-admin/settings"">
""IAM &amp; Admin"" &gt; ""Настройки""
</a>",
The reset password link has been expired,Срок действия ссылки на сброс пароля истек,
The reset password link has either been used before or is invalid,"Ссылка на сброс пароля либо уже использовалась, либо недействительна",
The resource you are looking for is not available,"Ресурс, который Вы ищете, недоступен",
The role {0} should be a custom role.,Роль {0} должна быть пользовательской ролью.,
The system is being updated. Please refresh again after a few moments.,"Система находится в стадии обновления. Пожалуйста, обновите ее снова через несколько минут.",
The system provides many pre-defined roles. You can add new roles to set finer permissions.,"Система предоставляет множество заранее определенных ролей. Вы можете добавить новые роли, чтобы установить более тонкие разрешения.",
The total column width cannot be more than 10.,Общая ширина столбцов не может быть больше 10.,
The total number of user document types limit has been crossed.,Превышен лимит общего количества типов пользовательских документов.,
The user from this field will be rewarded points,"Пользователь, указанный в этом поле, будет награжден баллами",
The value you pasted was {0} characters long. Max allowed characters is {1}.,"Значение, которое Вы вставили, было длиной {0} символов. Максимально допустимое количество символов - {1}.",
The webhook will be triggered if this expression is true,"Вебхук будет запущен, если это выражение истинно",
The {0} is already on auto repeat {1},{0} уже включен режим автоматического повтора {1},
Theme,Тема,
Theme Changed,Тема изменена,
Theme Configuration,Конфигурация темы,
Theme URL,URL темы,
There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.,"Есть документы, у которых есть состояния рабочего процесса, не существующие в этом рабочем процессе. Рекомендуется добавить эти состояния в рабочий процесс и изменить их, прежде чем удалять их.",
There are no upcoming events for you.,Для Вас нет предстоящих событий.,
"There are no {0} for this {1}, why don't you start one!","Для этого {1} нет {0}, почему бы Вам не начать!",
There are {0} with the same filters already in the queue:,В очереди уже есть {0} с такими же фильтрами:,
There can be only 9 Page Break fields in a Web Form,"В веб-форме может быть только 9 полей ""Разрыв страницы""",
There can be only one Fold in a form,В форме может быть только один складной блок,
There is an error in your Address Template {0},В Вашем шаблоне адреса произошла ошибка {0},
There is no data to be exported,"Нет данных, которые необходимо экспортировать",
There is nothing new to show you right now.,"Сейчас нет ничего нового, что можно было бы Вам показать.",
There is some problem with the file url: {0},Возникла проблема с url файла: {0},
There is {0} with the same filters already in the queue:,В очереди уже есть {0} с такими же фильтрами:,
There must be atleast one permission rule.,Должно быть хотя бы одно правило разрешения.,
There should remain at least one System Manager,Должен оставаться как минимум один системный менеджер,
There was an error building this page,При создании этой страницы произошла ошибка,
There was an error saving filters,Произошла ошибка при сохранении фильтров,
There were errors,Были ошибки,
There were errors while creating the document. Please try again.,"При создании документа возникли ошибки. Пожалуйста, попробуйте еще раз.",
There were errors while sending email. Please try again.,"При отправке письма возникли ошибки. Пожалуйста, попробуйте еще раз.",
"There were some errors setting the name, please contact the administrator","При установке имени возникли ошибки, пожалуйста, свяжитесь с администратором",
There's nothing here,Здесь нет ничего,
These announcements will appear inside a dismissible alert below the Navbar.,Эти объявления будут появляться в исчезающем оповещении под панелью навигации.,
These settings are required if 'Custom' LDAP Directory is used,"Эти настройки необходимы, если используется 'Пользовательский' LDAP Каталог",
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,"Эти значения будут автоматически обновляться в транзакциях, а также будут полезны для ограничения прав данного пользователя на транзакции, содержащие эти значения.",
Third Party Apps,Сторонние приложения,
Third Party Authentication,Аутентификация третьей стороны,
This Currency is disabled. Enable to use in transactions,Эта валюта отключена. Включите для использования в транзакциях,
This Doctype does not contain latitude and longitude fields,Этот ДокТайп не содержит полей широты и долготы,
This Doctype does not contain location fields,Этот ДокТайп не содержит полей местоположения,
This Kanban Board will be private,Эта доска Канбан будет частной,
This Month,Этот месяц,
This Quarter,Этот квартал,
This Week,На этой неделе,
This Year,В этом году,
This action is irreversible. Do you wish to continue?,Это действие необратимо. Хотите продолжить?,
This action is only allowed for {},Это действие разрешено только для {},
This cannot be undone,Это невозможно будет отменить,
This card will be available to all Users if this is set,"Этот блок будет доступен всем пользователям, если установить этот параметр",
This chart will be available to all Users if this is set,"Эта диаграмма будет доступна всем пользователям, если установить этот параметр",
This doctype has no orphan fields to trim,"У этого доктайпа нет бесхозных полей, которые можно было бы обрезать",
"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.","Этот доктайп ожидает миграции, выполните команду 'bench migrate' перед изменением доктайпа, чтобы избежать потери изменений.",
"This document allows you to edit limited fields. For all kinds of workspace customization, use the Edit button located on the workspace page","Этот документ позволяет Вам редактировать ограниченные поля. Для всех видов настройки рабочего пространства используйте кнопку ""Изменить"", расположенную на странице рабочего пространства",
This document can not be deleted right now as it's being modified by another user. Please try again after some time.,"Этот документ не может быть удален прямо сейчас, так как его изменяет другой пользователь. Пожалуйста, попробуйте еще раз через некоторое время.",
This document cannot be reverted,Этот документ не может быть отменен,
This document has been modified after the email was sent.,Этот документ был изменен после отправки письма.,
This document has been reverted,Этот документ был отменен,
This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,"В этом документе есть несохраненные изменения, которые могут не отобразиться в конечном PDF. <br> Сохраните документ перед печатью.",
"This document is already amended, you cannot ammend it again","В этот документ уже внесены правки, Вы не можете вносить их снова",
This document is currently locked and queued for execution. Please try again after some time.,"Этот документ в настоящее время заблокирован и находится в очереди на выполнение. Пожалуйста, повторите попытку через некоторое время.",
This email is autogenerated,Это письмо генерируется автоматически,
"This feature can not be used as dependencies are missing.
				Please contact your system manager to enable this by installing pycups!","Эта функция не может быть использована, так как отсутствуют зависимости.
				Пожалуйста, обратитесь к своему системному менеджеру, чтобы включить эту функцию, установив pycups!",
This feature is brand new and still experimental,Эта функция совершенно новая и пока еще экспериментальная,
"This field will appear only if the fieldname defined here has value OR the rules are true (examples):
myfield
eval:doc.myfield=='My Value'
eval:doc.age&gt;18","Это поле появится только в том случае, если заданное здесь имя поля имеет значение ИЛИ правила верны (примеры):
myfield
eval:doc.myfield=='Мое значение'
eval:doc.age&gt;18",
This file is public. It can be accessed without authentication.,Этот файл является общедоступным. К нему можно получить доступ без аутентификации.,
This form has been modified after you have loaded it,"Эта форма была изменена после того, как Вы загрузили ее",
This form is not editable due to a Workflow.,Эта форма не может быть отредактирована из-за рабочего процесса.,
This format is used if country specific format is not found,"Этот формат используется, если не найден формат для конкретной страны",
This goes above the slideshow.,Это находится над слайд-шоу.,
This is a background report. Please set the appropriate filters and then generate a new one.,"Это фоновый отчет. Пожалуйста, установите соответствующие фильтры, а затем сгенерируйте новый.",
This is a top-10 common password.,Это десятка самых распространенных паролей.,
This is a top-100 common password.,Это один из 100 самых распространенных паролей.,
This is a very common password.,Это очень распространенный пароль.,
This is a virtual doctype and data is cleared periodically.,"Это виртуальный доктайп, и данные периодически очищаются.",
This is an automatically generated reply,Это автоматически сгенерированный ответ,
This is an example Google SERP Preview.,Это пример предварительного просмотра Google SERP.,
This is similar to a commonly used password.,Это похоже на часто используемый пароль.,
This is the number of the last created transaction with this prefix,Это номер последней созданной транзакции с этим префиксом,
This link has already been activated for verification.,Эта ссылка уже активирована для проверки.,
This link is invalid or expired. Please make sure you have pasted correctly.,"Эта ссылка недействительна или срок ее действия истек. Пожалуйста, убедитесь, что Вы вставили ссылку правильно.",
This may get printed on multiple pages,Это может быть напечатано на нескольких страницах,
This month,В этом месяце,
This newsletter is scheduled to be sent on {0},Эта рассылка запланирована на {0},
This newsletter was scheduled to send on a later date. Are you sure you want to send it now?,"Эта рассылка была запланирована на более поздний срок. Вы уверены, что хотите отправить его сейчас?",
"This report contains {0} rows and is too big to display in browser, you can {1} this report instead.","Этот отчет содержит {0} строк и слишком велик для отображения в браузере, вместо этого Вы можете {1} этот отчет.",
This report was generated on {0},Этот отчет был создан {0},
This report was generated {0}.,Этот отчет был создан {0}.,
This request has not yet been approved by the user.,Этот запрос еще не был одобрен пользователем.,
"This site is in read only mode, full functionality will be restored soon.","Этот сайт находится в режиме ""только чтение"", полная функциональность будет восстановлена в ближайшее время.",
This site is running in developer mode. Any change made here will be updated in code.,"Этот сайт работает в режиме разработчика. Любые изменения, сделанные здесь, будут обновлены в коде.",
This title will be used as the title of the webpage as well as in meta tags,"Это название будет использоваться в качестве заголовка веб-страницы, а также в мета-тегах",
This value is fetched from {0}'s {1} field,Это значение извлекается из поля {0} в поле {1},
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish","Маршрут будет автоматически сгенерирован при публикации страницы, но при желании Вы можете ввести маршрут самостоятельно",
This will be shown in a modal after routing,Это будет показано в модальном окне после маршрутизации,
This will be shown to the user in a dialog after routing to the report,Это будет показано пользователю в диалоговом окне после маршрутизации в отчет,
This will log out {0} from all other devices,Это приведет к выходу {0} из всех остальных устройств,
This will permanently remove your data.,Это навсегда удалит Ваши данные.,
This will reset this tour and show it to all users. Are you sure?,Это сбросит обзор и покажет его всем пользователям. Вы уверены?,
"This will terminate the job immediately and might be dangerous, are you sure? ","Это приведет к немедленному прекращению работы и может быть опасно, Вы уверены? ",
Throttled,Задушен,
Thumbnail URL,Ссылка URL на миниатюру,
Thursday,Четверг,
Time,Время,
Time Format,Формат времени,
Time Interval,Интервал статистики,
Time Series,Временные ряды,
Time Series Based On,Временные ряды на основе,
Time Taken,Потраченное время,
Time Window (Seconds),Временное окно (секунды),
Time Zone,Часовой пояс,
Time Zones,Часовые пояса,
Time format,Формат времени,
Time in Queries,Время в запросах,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Время в секундах для сохранения изображения QR-кода на сервере. Мин<strong>:240</strong>,
Time series based on is required to create a dashboard chart,Для создания диаграммы инфопанели требуется временной ряд на основе,
Time {0} must be in format: {1},Время {0} должно быть в формате: {1},
Timed Out,Тайм-аут,
Timeless Night,Безвременная ночь,
Timeline,Временная шкала,
Timeline DocType,Временная шкала ДокТайпа,
Timeline Field,Поле временной шкалы,
Timeline Links,Ссылки на временную шкалу,
Timeline Name,Название временной шкалы,
Timeline field must be a Link or Dynamic Link,Поле временной шкалы должно быть ссылкой или динамической ссылкой,
Timeline field must be a valid fieldname,Поле временной шкалы должно быть действительным именем поля,
Timeout,Таймаут,
Timeout (In Seconds),Тайм-аут (в секундах),
Timeseries,Временные ряды,
Timespan,Временной интервал,
Timestamp,Время,
Title,Заголовок,
Title Field,Поле заголовка,
Title Prefix,Префикс заголовка,
Title field must be a valid fieldname,"Поле ""Название"" должно быть правильным именем поля",
Title of the page,Название страницы,
To,Кому,
To Date,До даты,
To Date Field,"Поле ""К дате""",
To Do,Дела,
To User,Пользователю,
"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Чтобы добавить динамическую тему, используйте теги jinja, например

<div><pre><code>Новый {{ doc.doctype }} #{{ doc.name }}</code></pre></div>",
"To add dynamic subject, use jinja tags like

<div><pre><code>{{ doc.name }} Delivered</code></pre></div>","Чтобы добавить динамическую тему, используйте теги jinja, например

<div><pre><code>{{ doc.name }} Доставлено</code></pre></div>",
"To add dynamic values from the document, use jinja tags like

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>","Чтобы добавить динамические значения из документа, используйте такие теги jinja, как

<div>
<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>
</pre>
</div>",
To allow more reports update limit in System Settings.,"Чтобы разрешить большее количество отчетов, установите лимит обновления в системных настройках.",
To and CC,Кому и Копия (CC),
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.","Чтобы начать диапазон дат с начала выбранного периода. Например, если в качестве периода выбран ""Год"", отчет будет начинаться с 1 января текущего года.",
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Чтобы настроить автоповтор, включите опцию ""Разрешить автоповтор"" с {0}.",
To enable it follow the instructions in the following link: {0},"Чтобы включить его, следуйте инструкциям по следующей ссылке: {0}",
"To enable server scripts, read the {0}.","Чтобы включить серверные скрипты, прочитайте {0}.",
"To export this step as JSON, link it in a Onboarding document and save the document.","Чтобы экспортировать этот шаг в формате JSON, соедините его с документом обзора и сохраните документ.",
"To get the updated report, click on {0}.","Чтобы получить обновленный отчет, нажмите на {0}.",
To manage your authorized third party apps,Для управления Вашими авторизованными сторонними приложениями,
To print output use <code>print(text)</code>,"Чтобы вывести результат, используйте <code>print(text)</code>",
"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.","Чтобы установить роль {0} для пользователя {1}, установите поле {2} как {3} в одной из записей {4}.",
"To use Google Calendar, enable {0}.","Чтобы использовать Календарь Google, включите {0}.",
"To use Google Contacts, enable {0}.","Чтобы использовать Google Контакты, включите {0}.",
"To use Google Drive, enable {0}.","Чтобы использовать Google Диск, включите {0}.",
"To use Google Indexing, enable <a href=""/app/google-settings"">Google Settings</a>.","Чтобы использовать индексирование Google, включите <a href=""/app/google-settings"">Настройки Google</a>.",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Чтобы использовать канал Mattermost, добавьте <a href=""#List/Mattermost%20Webhook%20URL/List"">URL Mattermost Webhook</a>.",
To version,К версии,
ToDo,Дела,
Today,Сегодня,
Toggle Chart,Переключить диаграмму,
Toggle Full Width,Переключить ширину,
Toggle Grid View,Включить вид сетки,
Toggle Section: {0},Включить секцию: {0},
Toggle Sidebar,Переключить боковую панель,
Toggle Theme,Переключить тему,
Token,Токен,
Token Cache,Кэш токена,
Token Type,Тип токена,
Token URI,URI токена,
Token is missing,Токен отсутствует,
Too Many Documents,Слишком много документов,
Too Many Requests,Слишком много запросов,
Too many changes to database in single action.,Слишком много изменений для базы данных в одном действии.,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour","За последнее время зарегистрировалось слишком много пользователей, поэтому регистрация отключена. Пожалуйста, попробуйте вернуться через час",
Top,Сверху,
Top Bar Item,Элемент верхней панели,
Top Bar Items,Элементы верхней панели,
Top Center,Сверху по центру,
Top Errors,Основные ошибки,
Top Left,Сверху слева,
Top Performer,Лучший исполнитель,
Top Reviewer,Лучший рецензент,
Top Right,Сверху справа,
Top {0},Топ {0},
Topic,Тема,
Total,Всего,
Total Background Workers,Всего фоновых воркеров,
Total Errors (last 1 day),Всего ошибок (за последний 1 день),
Total Images,Всего изображений,
Total Outgoing Emails,Всего исходящих писем,
Total Recipients,Всего получателей,
Total Subscribers,Всего подписчиков,
Total Users,Всего пользователей,
Total Views,Всего просмотров,
Total Working Time,Общее время работы,
Total number of emails to sync in initial sync process ,Общее количество писем для синхронизации в процессе первоначальной синхронизации ,
Total:,Итого:,
Totals,Итоги,
Totals Row,Итоговая строка,
Trace ID,Идентификатор трассировки,
Traceback,Трассировка,
